-2.50	0.0	-2.50	1.0	-1	-1 	-1	-1
-2.20	0.0	-2.20	1.0	-1	-1	-1	-1
-1.90	0.0	-1.90	1.0	-1	-1	-1	-1
-1.60	0.0	-1.60	1.0	-1	-1	-1	-1
-1.30	0.0	-1.30	1.0	-1	-1	-1	-1
-1.00	0.0	-1.00	1.0	-1	-1	-1	-1
-0.70	0.0	-0.70	1.0	-1	-1	-1	-1
-0.40	0.0	-0.40	1.0	-1	-1	-1	-1
-0.10	0.0	-0.10	1.0	-1	-1	-1	-1
0.10	0.0	0.10	1.0	-1	-1	-1	-1
0.40	0.0	0.40	1.0	-1	-1	-1	-1
0.70 	0.0	0.70	1.0	-1	-1	-1	-1
1.00	0.0	1.00	1.0	-1	-1	-1	-1
1.30	0.0	1.30	1.0	-1	-1	-1	-1
1.60	0.0	1.60	1.0	-1	-1	-1	-1
1.90	0.0	1.90	1.0	-1	-1	-1	-1
2.20	0.0	2.20	1.0	-1	-1	-1	-1
2.50	0.0	2.50	1.0	-1	-1	-1	-1
-2.50	-1.0	-2.50	0.0	-1	-1	-1	-1
-2.20	-1.0	-2.20	0.0	-1	-1	-1	-1
-1.90	-1.0	-1.90	0.0	-1	-1	-1	-1
-1.60	-1.0	-1.60	0.0	-1	-1	-1	-1
-1.30	-1.0	-1.30	0.0	-1	-1	-1	-1
-1.00	-1.0	-1.00	0.0	-1	-1	-1	-1
-0.70	-1.0	-0.70	0.0	-1	-1	-1	-1
-0.40	-1.0	-0.40	0.0	-1	-1	-1	-1
-0.10	-1.0	-0.10	0.0	-1	-1	-1	-1
0.10	-1.0	0.10	0.0	-1	-1	-1	-1
0.40	-1.0	0.40	0.0	-1	-1	-1	-1
0.70	-1.0	0.70	0.0	-1	-1	-1	-1
1.00	-1.0	1.00	0.0	-1	-1	-1	-1
1.30	-1.0	1.30	0.0	-1	-1	-1	-1
1.60	-1.0	1.60	0.0	-1	-1	-1	-1
1.90	-1.0	1.90	0.0	-1	-1	-1	-1
2.20	-1.0	2.20	0.0	-1	-1	-1	-1
2.50	-1.0	2.50	0.0	-1	-1	-1	-1
