-2.50	-1.5	-2.50	-0.5	-1	-1 	-1	-1
-2.05	-1.5	-2.05	-0.5	-1	-1	-1	-1
-1.60	-1.5	-1.60	-0.5	-1	-1	-1	-1
-1.15	-1.5	-1.15	-0.5	-1	-1	-1	-1
-0.70	-1.5	-0.70	-0.5	-1	-1	-1	-1
-0.25 	-1.5	-0.25	-0.5	-1	-1	-1	-1
0.25	-1.5	0.25	-0.5	-1	-1	-1	-1
0.70	-1.5	0.70	-0.5	-1	-1	-1	-1
1.15	-1.5	1.15	-0.5	-1	-1	-1	-1
1.60	-1.5	1.60	-0.5	-1	-1	-1	-1
2.05	-1.5	2.05	-0.5	-1	-1	-1	-1
2.50	-1.5	2.50	-0.5	-1	-1	-1	-1
-2.50	-0.5	-2.50	0.5	-1	-1	-1	-1
-2.05	-0.5	-2.05	0.5	-1	-1	-1	-1
-1.60	-0.5	-1.60	0.5	-1	-1	-1	-1
-1.15	-0.5	-1.15	0.5	-1	-1	-1	-1
-0.70	-0.5	-0.70	0.5	-1	-1	-1	-1
-0.25	-0.5	-0.25	0.5	-1	-1	-1	-1
0.25	-0.5	0.25	0.5	-1	-1	-1	-1
0.70	-0.5	0.70	0.5	-1	-1	-1	-1
1.15	-0.5	1.15	0.5	-1	-1	-1	-1
1.60	-0.5	1.60	0.5	-1	-1	-1	-1
2.05	-0.5	2.05	0.5	-1	-1	-1	-1
2.50	-0.5	2.50	0.5	-1	-1	-1	-1
-2.50	0.5	-2.50	1.5	-1	-1	-1	-1
-2.05	0.5	-2.05	1.5	-1	-1	-1	-1
-1.60	0.5	-1.60	1.5	-1	-1	-1	-1
-1.15	0.5	-1.15	1.5	-1	-1	-1	-1
-0.70	0.5	-0.70	1.5	-1	-1	-1	-1
-0.25	0.5	-0.25	1.5	-1	-1	-1	-1
0.25	0.5	0.25	1.5	-1	-1	-1	-1
0.70	0.5	0.70	1.5	-1	-1	-1	-1
1.15	0.5	1.15	1.5	-1	-1	-1	-1
1.60	0.5	1.60	1.5	-1	-1	-1	-1
2.05	0.5	2.05	1.5	-1	-1	-1	-1
2.50	0.5	2.50	1.5	-1	-1	-1	-1
